tech_id,chain,category,era,localized_name,description,prerequisite,direct_modifiers,unlocks,implementation_note,unlocks_named
tech_military_navy_doctrine_17,tech_military_navy_doctrine,military,17,Cognitive Fleet Warfare,"Command systems model enemy intent, likely movements, and engagement outcomes continuously. Naval warfare becomes a contest not only of firepower but of competing machine interpretations of the same uncertain ocean.",tech_military_navy_doctrine_16,country_admiral_rank_impact_mult=0.10; ship_ship_type_supply_ship_supply_capacity_mult=0.05,,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,—
tech_military_navy_doctrine_18,tech_military_navy_doctrine,military,18,Planetary Sea Control,"Doctrine expands from controlling sea lanes to controlling the planetary maritime system: surface, subsurface, coastal infrastructure, orbital support, logistics, and data. Operations are planned as effects across this entire network.",tech_military_navy_doctrine_17,country_admiral_rank_impact_mult=0.10; ship_ship_type_supply_ship_supply_capacity_mult=0.05,,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,—
tech_military_navy_doctrine_19,tech_military_navy_doctrine,military,19,Interplanetary Naval Logistics,"Navies learn to sustain forces across cislunar and interplanetary supply chains, where maritime logistics principles are applied to spacecraft, orbital depots, and off-world bases. Distance again becomes strategic, only on a much larger map.",tech_military_navy_doctrine_18,country_admiral_rank_impact_mult=0.10; ship_ship_type_supply_ship_supply_capacity_mult=0.05,,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,—
tech_military_navy_doctrine_20,tech_military_navy_doctrine,military,20,Autonomous Grand Fleet Doctrine,"Human admirals oversee fleets that can plan, maneuver, replenish, and fight for extended periods with limited direct intervention. Grand strategy remains political; the execution of maritime power approaches autonomous institutional behavior.",tech_military_navy_doctrine_19,country_admiral_rank_impact_mult=0.10; ship_ship_type_supply_ship_supply_capacity_mult=0.05,,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,—
tech_military_nuclear_11,tech_military_nuclear,military,11,Precision Strategic Yield,"Advanced warhead design allows destructive effect to be tailored with unprecedented precision, from hardened military targets to strategic area denial. Nuclear planning shifts from choosing among crude yields toward engineering the exact physical consequences desired.",tech_military_nuclear_10,battle_defense_owned_province_mult=0.05; battle_offense_owned_province_mult=0.05; battle_combat_width_mult=0.05; country_authority_mult=0.05,,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,—
tech_military_nuclear_12,tech_military_nuclear,military,12,Adaptive Nuclear Deterrence,"Deterrent forces continuously alter basing, alert posture, decoys, and delivery patterns in response to surveillance and enemy defenses. Strategic stability becomes a dynamic machine-managed problem rather than a static balance of arsenals.",tech_military_nuclear_11,,PM:pm_modern_nuclear_type_3,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,PM `pm_modern_nuclear_type_3` — Pure-Fusion Warheads
tech_military_nuclear_13,tech_military_nuclear,military,13,Hypersonic Nuclear Delivery,Hypersonic and fractional-orbital delivery systems make interception extraordinarily difficult and compress political decision time. Nuclear command systems must remain credible under conditions where warning may arrive only moments before impact.,tech_military_nuclear_12,battle_defense_owned_province_mult=0.05; battle_offense_owned_province_mult=0.05; battle_combat_width_mult=0.05; country_authority_mult=0.05,,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,—
tech_military_nuclear_14,tech_military_nuclear,military,14,Low-Fallout Strategic Weapons,"Cleaner fusion-dominant designs reduce residual fallout relative to traditional high-yield weapons, making limited strategic use more technically conceivable even if its political consequences remain catastrophic.",tech_military_nuclear_13,battle_defense_owned_province_mult=0.05; battle_offense_owned_province_mult=0.05; battle_combat_width_mult=0.05; country_authority_mult=0.05,,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,—
tech_military_nuclear_15,tech_military_nuclear,military,15,Autonomous Strategic Command,"Machine-assisted command systems authenticate orders, model escalation, protect communications, and manage dispersed arsenals under attack. The central challenge becomes using automation without allowing an algorithm to acquire the authority to begin the end of civilization.",tech_military_nuclear_14,,PM:pm_modern_nuclear_type_4,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,PM `pm_modern_nuclear_type_4` — Antimatter-Catalyzed Fusion Warheads
tech_military_nuclear_16,tech_military_nuclear,military,16,Deep-Penetration Nuclear Systems,"Earth-penetrating and specialized nuclear systems threaten deeply buried command centers, hardened launch complexes, and subterranean infrastructure. Physical depth no longer guarantees strategic sanctuary.",tech_military_nuclear_15,battle_defense_owned_province_mult=0.05; battle_offense_owned_province_mult=0.05; battle_combat_width_mult=0.05; country_authority_mult=0.05,,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,—
tech_military_nuclear_17,tech_military_nuclear,military,17,Orbital Deterrence Architecture,Orbital surveillance and delivery architecture extends deterrence beyond terrestrial basing. The strategic balance now includes platforms whose trajectories and endurance are measured against the geometry of near-Earth space.,tech_military_nuclear_16,battle_defense_owned_province_mult=0.05; battle_offense_owned_province_mult=0.05; battle_combat_width_mult=0.05; country_authority_mult=0.05,,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,—
tech_military_nuclear_18,tech_military_nuclear,military,18,Exotic-Isotope Warheads,"Rare nuclear isomers and exotic trigger mechanisms permit warheads with radically different storage, initiation, and yield characteristics. Strategic arsenals diversify beyond the familiar engineering families of fission and thermonuclear weapons.",tech_military_nuclear_17,,PM:pm_modern_nuclear_type_5,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,PM `pm_modern_nuclear_type_5` — Isomer-Triggered Nuclear Weapons
tech_military_nuclear_19,tech_military_nuclear,military,19,Planetary Strategic Weapons,Weapon yields and delivery systems become capable of devastating regions on a scale that can permanently alter planetary economies and environments. Possession is less a military advantage than an assertion that no conventional defeat can be allowed to remain conventional.,tech_military_nuclear_18,battle_defense_owned_province_mult=0.05; battle_offense_owned_province_mult=0.05; battle_combat_width_mult=0.05; country_authority_mult=0.05,,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,—
tech_military_nuclear_20,tech_military_nuclear,military,20,Ultimate Deterrence Systems,"The mature strategic complex combines extreme-yield weapons, resilient command networks, orbital assets, and automated retaliation into a deterrent system designed to survive almost any first strike. Its technical perfection is inseparable from the horror of what that perfection guarantees.",tech_military_nuclear_19,,PM:pm_modern_nuclear_type_6,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,PM `pm_modern_nuclear_type_6` — Planetary-Yield Thermonuclear Weapons
tech_military_space_program_11,tech_military_space_program,military,11,Permanent Lunar Industry,"Permanent industrial settlements on the Moon extract local materials, manufacture bulk structures, and support operations without importing every kilogram from Earth. Space ceases to be only a destination and becomes a productive geography.",tech_military_space_program_10,country_prestige_from_army_power_projection_mult=0.03; country_influence_mult=0.05; country_leverage_generation_mult=0.05; unit_navy_experience_gain_mult=0.05; unit_army_experience_gain_mult=0.05,,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,—
tech_military_space_program_12,tech_military_space_program,military,12,Orbital Shipyards,"Large orbital yards assemble spacecraft too massive or fragile to be launched from a planetary surface in one piece. Ships are built where they are intended to operate, changing the economics of every mission beyond low orbit.",tech_military_space_program_11,,PM:pm_modern_nuclear_rocket_2,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,PM `pm_modern_nuclear_rocket_2` — Hypersonic Fractional-Orbital Delivery
tech_military_space_program_13,tech_military_space_program,military,13,Cislunar Logistics,"Depots, tugs, navigation networks, and standardized transfer vehicles turn the Earth-Moon system into a routine logistics space. Missions no longer begin as isolated expeditions carrying everything they will ever need.",tech_military_space_program_12,country_prestige_from_army_power_projection_mult=0.03; country_influence_mult=0.05; country_leverage_generation_mult=0.05; unit_navy_experience_gain_mult=0.05; unit_army_experience_gain_mult=0.05,,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,—
tech_military_space_program_14,tech_military_space_program,military,14,Mars Expedition Architecture,"Reusable transports, surface power, pre-positioned supplies, and orbital staging make sustained Mars expeditions possible. The problem changes from reaching Mars once to maintaining a continuing human and industrial presence there.",tech_military_space_program_13,country_prestige_from_army_power_projection_mult=0.03; country_influence_mult=0.05; country_leverage_generation_mult=0.05; unit_navy_experience_gain_mult=0.05; unit_army_experience_gain_mult=0.05,,New Era 11–20 technology; preserve current chain texture/category/AI-weight conventions. Generator re-reads source and preserves any upstream non-self prerequisites.,—
